"","ins1","ins2","k80","chr1","start1","end1","chr2","start2","end2","mid1","mid2","same_chr","genomic_dist_mid","genomic_dist_edge","in_gap","rank"
"1358","A6-Wild5B_118","A6-Wild5B_116",0.0373318397851375,"3R",20778651,20778651,"3R",17900927,17900927,20778651,17900927,TRUE,2877724,2877724,TRUE,1358
"1359","A6-Wild5B_120","A6-Wild5B_116",0.0373318397851375,"3R",22494566,22494566,"3R",17900927,17900927,22494566,17900927,TRUE,4593639,4593639,TRUE,1359
"1360","A6-Wild5B_121","A6-Wild5B_118",0.0373318397851375,"3R",23293133,23293133,"3R",20778651,20778651,23293133,20778651,TRUE,2514482,2514482,TRUE,1360
"1361","A6-Wild5B_122","A6-Wild5B_118",0.0373318397851375,"3R",25184558,25184558,"3R",20778651,20778651,25184558,20778651,TRUE,4405907,4405907,TRUE,1361
"1362","A6-Wild5B_121","A6-Wild5B_120",0.0373318397851375,"3R",23293133,23293133,"3R",22494566,22494566,23293133,22494566,TRUE,798567,798567,TRUE,1362
"1363","A6-Wild5B_122","A6-Wild5B_120",0.0373318397851375,"3R",25184558,25184558,"3R",22494566,22494566,25184558,22494566,TRUE,2689992,2689992,TRUE,1363
"1364","A6-Wild5B_65","A6-Wild5B_62",0.0373318397851375,"X",11427328,11427328,"X",8035110,8035112,11427328,8035111,TRUE,3392217,3392216,TRUE,1364
"1365","A6-Wild5B_67","A6-Wild5B_65",0.0373318397851375,"X",13431448,13431448,"X",11427328,11427328,13431448,11427328,TRUE,2004120,2004120,TRUE,1365
"1366","A6-Wild5B_76","A6-Wild5B_65",0.0373318397851375,"X",6944927,6944927,"X",11427328,11427328,6944927,11427328,TRUE,4482401,4482401,TRUE,1366
"1367","A6-Wild5B_83","A6-Wild5B_65",0.0373318397851375,"X",14990159,14990159,"X",11427328,11427328,14990159,11427328,TRUE,3562831,3562831,TRUE,1367
"1368","A6-Wild5B_27","A6-Wild5B_23",0.0373586668350875,"2L",11155310,11155311,"2L",2003771,2003771,11155310.5,2003771,TRUE,9151539.5,9151539,TRUE,1368
"1369","A6-Wild5B_33","A6-Wild5B_23",0.0373586668350875,"2L",17080016,17080016,"2L",2003771,2003771,17080016,2003771,TRUE,15076245,15076245,TRUE,1369
"1370","A6-Wild5B_46","A6-Wild5B_26",0.0373586668350875,"2L",7934109,7934109,"2L",10933389,10933389,7934109,10933389,TRUE,2999280,2999280,TRUE,1370
"1371","A6-Wild5B_55","A6-Wild5B_27",0.0373586668350875,"2L",18286654,18286654,"2L",11155310,11155311,18286654,11155310.5,TRUE,7131343.5,7131343,TRUE,1371
"1372","A6-Wild5B_46","A6-Wild5B_29",0.0373586668350875,"2L",7934109,7934109,"2L",12325056,12325056,7934109,12325056,TRUE,4390947,4390947,TRUE,1372
"1373","A6-Wild5B_40","A6-Wild5B_33",0.0373586668350875,"2L",21078116,21078116,"2L",17080016,17080016,21078116,17080016,TRUE,3998100,3998100,TRUE,1373
"1374","A6-Wild5B_55","A6-Wild5B_33",0.0373586668350875,"2L",18286654,18286654,"2L",17080016,17080016,18286654,17080016,TRUE,1206638,1206638,TRUE,1374
"1375","A6-Wild5B_44","A6-Wild5B_40",0.0373586668350875,"2L",6115657,6115657,"2L",21078116,21078116,6115657,21078116,TRUE,14962459,14962459,TRUE,1375
"1376","A6-Wild5B_46","A6-Wild5B_44",0.0373586668350875,"2L",7934109,7934109,"2L",6115657,6115657,7934109,6115657,TRUE,1818452,1818452,TRUE,1376
"1377","A6-Wild5B_145","A6-Wild5B_141",0.0373586668350875,"2R",19518677,19518677,"2R",9243894,9243894,19518677,9243894,TRUE,10274783,10274783,TRUE,1377
"1378","A6-Wild5B_93","A6-Wild5B_90",0.0373586668350875,"3R",20526431,20526431,"3R",10496725,10496725,20526431,10496725,TRUE,10029706,10029706,TRUE,1378
"1379","A6-Wild5B_40","A6-Wild5B_27",0.0373855324785814,"2L",21078116,21078116,"2L",11155310,11155311,21078116,11155310.5,TRUE,9922805.5,9922805,TRUE,1379
"1380","A6-Wild5B_46","A6-Wild5B_27",0.0373855324785814,"2L",7934109,7934109,"2L",11155310,11155311,7934109,11155310.5,TRUE,3221201.5,3221201,TRUE,1380
"1381","A6-Wild5B_46","A6-Wild5B_33",0.0373855324785814,"2L",7934109,7934109,"2L",17080016,17080016,7934109,17080016,TRUE,9145907,9145907,TRUE,1381
"1382","A6-Wild5B_30","A6-Wild5B_25",0.037990687801176,"2L",13575158,13575158,"2L",10567015,10567015,13575158,10567015,TRUE,3008143,3008143,TRUE,1382
"1383","A6-Wild5B_39","A6-Wild5B_30",0.037990687801176,"2L",20952528,20952528,"2L",13575158,13575158,20952528,13575158,TRUE,7377370,7377370,TRUE,1383
"1384","A6-Wild5B_47","A6-Wild5B_30",0.037990687801176,"2L",7966456,7966456,"2L",13575158,13575158,7966456,13575158,TRUE,5608702,5608702,TRUE,1384
"1385","A6-Wild5B_61","A6-Wild5B_59",0.037990687801176,"X",6307214,6307214,"X",5113101,5113105,6307214,5113103,TRUE,1194111,1194109,TRUE,1385
"1386","A6-Wild5B_63","A6-Wild5B_61",0.0380179462389133,"X",9440961,9440963,"X",6307214,6307214,9440962,6307214,TRUE,3133748,3133747,FALSE,1386
"1387","A6-Wild5B_59","A6-Wild5B_57",0.0380317959434364,"X",5113101,5113105,"X",996839,996839,5113103,996839,TRUE,4116264,4116262,FALSE,1387
"1388","A6-Wild5B_63","A6-Wild5B_57",0.0380591130253084,"X",9440961,9440963,"X",996839,996839,9440962,996839,TRUE,8444123,8444122,FALSE,1388
"1389","A6-Wild5B_143","A6-Wild5B_128",0.038065445205995,"2R",14518122,14518122,"2R",2309839,2311271,14518122,2310555,TRUE,12207567,12206851,FALSE,1389
"1390","A6-Wild5B_144","A6-Wild5B_128",0.038065445205995,"2R",15722342,15722427,"2R",2309839,2311271,15722384.5,2310555,TRUE,13411829.5,13411071,FALSE,1390
"1391","A6-Wild5B_145","A6-Wild5B_128",0.0380928108751957,"2R",19518677,19518677,"2R",2309839,2311271,19518677,2310555,TRUE,17208122,17207406,FALSE,1391
"1392","A6-Wild5B_25","A6-Wild5B_24",0.0387308803863931,"2L",10567015,10567015,"2L",6587078,6587081,10567015,6587079.5,TRUE,3979935.5,3979934,FALSE,1392
"1393","A6-Wild5B_39","A6-Wild5B_24",0.0387308803863931,"2L",20952528,20952528,"2L",6587078,6587081,20952528,6587079.5,TRUE,14365448.5,14365447,FALSE,1393
"1394","A6-Wild5B_47","A6-Wild5B_24",0.0387308803863931,"2L",7966456,7966456,"2L",6587078,6587081,7966456,6587079.5,TRUE,1379376.5,1379375,FALSE,1394
"1395","A6-Wild5B_32","A6-Wild5B_25",0.0387308803863931,"2L",15142559,15142559,"2L",10567015,10567015,15142559,10567015,TRUE,4575544,4575544,FALSE,1395
"1396","A6-Wild5B_37","A6-Wild5B_25",0.0387308803863931,"2L",19890229,19890229,"2L",10567015,10567015,19890229,10567015,TRUE,9323214,9323214,FALSE,1396
"1397","A6-Wild5B_48","A6-Wild5B_25",0.0387308803863931,"2L",9564503,9564503,"2L",10567015,10567015,9564503,10567015,TRUE,1002512,1002512,FALSE,1397
"1398","A6-Wild5B_52","A6-Wild5B_25",0.0387308803863931,"2L",14887432,14887432,"2L",10567015,10567015,14887432,10567015,TRUE,4320417,4320417,FALSE,1398
"1399","A6-Wild5B_53","A6-Wild5B_25",0.0387308803863931,"2L",15931742,15931742,"2L",10567015,10567015,15931742,10567015,TRUE,5364727,5364727,FALSE,1399
"1400","A6-Wild5B_39","A6-Wild5B_32",0.0387308803863931,"2L",20952528,20952528,"2L",15142559,15142559,20952528,15142559,TRUE,5809969,5809969,FALSE,1400
"1401","A6-Wild5B_47","A6-Wild5B_32",0.0387308803863931,"2L",7966456,7966456,"2L",15142559,15142559,7966456,15142559,TRUE,7176103,7176103,FALSE,1401
"1402","A6-Wild5B_39","A6-Wild5B_37",0.0387308803863931,"2L",20952528,20952528,"2L",19890229,19890229,20952528,19890229,TRUE,1062299,1062299,FALSE,1402
"1403","A6-Wild5B_47","A6-Wild5B_37",0.0387308803863931,"2L",7966456,7966456,"2L",19890229,19890229,7966456,19890229,TRUE,11923773,11923773,FALSE,1403
"1404","A6-Wild5B_48","A6-Wild5B_39",0.0387308803863931,"2L",9564503,9564503,"2L",20952528,20952528,9564503,20952528,TRUE,11388025,11388025,FALSE,1404
"1405","A6-Wild5B_52","A6-Wild5B_39",0.0387308803863931,"2L",14887432,14887432,"2L",20952528,20952528,14887432,20952528,TRUE,6065096,6065096,FALSE,1405
"1406","A6-Wild5B_53","A6-Wild5B_39",0.0387308803863931,"2L",15931742,15931742,"2L",20952528,20952528,15931742,20952528,TRUE,5020786,5020786,FALSE,1406
"1407","A6-Wild5B_48","A6-Wild5B_47",0.0387308803863931,"2L",9564503,9564503,"2L",7966456,7966456,9564503,7966456,TRUE,1598047,1598047,FALSE,1407
"1408","A6-Wild5B_52","A6-Wild5B_47",0.0387308803863931,"2L",14887432,14887432,"2L",7966456,7966456,14887432,7966456,TRUE,6920976,6920976,FALSE,1408
"1409","A6-Wild5B_53","A6-Wild5B_47",0.0387308803863931,"2L",15931742,15931742,"2L",7966456,7966456,15931742,7966456,TRUE,7965286,7965286,FALSE,1409
"1410","A6-Wild5B_143","A6-Wild5B_134",0.0387308803863931,"2R",14518122,14518122,"2R",19547861,19547861,14518122,19547861,TRUE,5029739,5029739,FALSE,1410
"1411","A6-Wild5B_144","A6-Wild5B_134",0.0387308803863931,"2R",15722342,15722427,"2R",19547861,19547861,15722384.5,19547861,TRUE,3825476.5,3825434,FALSE,1411
"1412","A6-Wild5B_143","A6-Wild5B_137",0.0387308803863931,"2R",14518122,14518122,"2R",5950277,5950277,14518122,5950277,TRUE,8567845,8567845,FALSE,1412
"1413","A6-Wild5B_144","A6-Wild5B_137",0.0387308803863931,"2R",15722342,15722427,"2R",5950277,5950277,15722384.5,5950277,TRUE,9772107.5,9772065,FALSE,1413
"1414","A6-Wild5B_143","A6-Wild5B_142",0.0387308803863931,"2R",14518122,14518122,"2R",11778230,11778230,14518122,11778230,TRUE,2739892,2739892,FALSE,1414
"1415","A6-Wild5B_144","A6-Wild5B_142",0.0387308803863931,"2R",15722342,15722427,"2R",11778230,11778230,15722384.5,11778230,TRUE,3944154.5,3944112,FALSE,1415
"1416","A6-Wild5B_13","A6-Wild5B_4",0.0387308803863931,"3L",10006312,10006312,"3L",12008163,12008163,10006312,12008163,TRUE,2001851,2001851,FALSE,1416
"1417","A6-Wild5B_13","A6-Wild5B_9",0.0387308803863931,"3L",10006312,10006312,"3L",4840417,4840417,10006312,4840417,TRUE,5165895,5165895,FALSE,1417
"1418","A6-Wild5B_99","A6-Wild5B_97",0.0387308803863931,"3R",27859546,27859546,"3R",25086787,25086787,27859546,25086787,TRUE,2772759,2772759,FALSE,1418
"1419","A6-Wild5B_103","A6-Wild5B_97",0.0387308803863931,"3R",29470824,29470824,"3R",25086787,25086787,29470824,25086787,TRUE,4384037,4384037,FALSE,1419
"1420","A6-Wild5B_104","A6-Wild5B_99",0.0387308803863931,"3R",29691953,29691953,"3R",27859546,27859546,29691953,27859546,TRUE,1832407,1832407,FALSE,1420
"1421","A6-Wild5B_126","A6-Wild5B_99",0.0387308803863931,"3R",30183667,30183667,"3R",27859546,27859546,30183667,27859546,TRUE,2324121,2324121,FALSE,1421
"1422","A6-Wild5B_104","A6-Wild5B_103",0.0387308803863931,"3R",29691953,29691953,"3R",29470824,29470824,29691953,29470824,TRUE,221129,221129,FALSE,1422
"1423","A6-Wild5B_126","A6-Wild5B_103",0.0387308803863931,"3R",30183667,30183667,"3R",29470824,29470824,30183667,29470824,TRUE,712843,712843,FALSE,1423
"1424","A6-Wild5B_78","A6-Wild5B_61",0.0387308803863931,"X",7978988,7978988,"X",6307214,6307214,7978988,6307214,TRUE,1671774,1671774,FALSE,1424
"1425","A6-Wild5B_56","A6-Wild5B_49",0.0387485808599133,"2L",18901797,18901797,"2L",10442061,10442061,18901797,10442061,TRUE,8459736,8459736,FALSE,1425
"1426","A6-Wild5B_26","A6-Wild5B_25",0.0387586871151347,"2L",10933389,10933389,"2L",10567015,10567015,10933389,10567015,TRUE,366374,366374,FALSE,1426
"1427","A6-Wild5B_29","A6-Wild5B_25",0.0387586871151347,"2L",12325056,12325056,"2L",10567015,10567015,12325056,10567015,TRUE,1758041,1758041,FALSE,1427
"1428","A6-Wild5B_44","A6-Wild5B_25",0.0387586871151347,"2L",6115657,6115657,"2L",10567015,10567015,6115657,10567015,TRUE,4451358,4451358,FALSE,1428
"1429","A6-Wild5B_39","A6-Wild5B_26",0.0387586871151347,"2L",20952528,20952528,"2L",10933389,10933389,20952528,10933389,TRUE,10019139,10019139,FALSE,1429
"1430","A6-Wild5B_47","A6-Wild5B_26",0.0387586871151347,"2L",7966456,7966456,"2L",10933389,10933389,7966456,10933389,TRUE,2966933,2966933,FALSE,1430
"1431","A6-Wild5B_39","A6-Wild5B_29",0.0387586871151347,"2L",20952528,20952528,"2L",12325056,12325056,20952528,12325056,TRUE,8627472,8627472,FALSE,1431
"1432","A6-Wild5B_47","A6-Wild5B_29",0.0387586871151347,"2L",7966456,7966456,"2L",12325056,12325056,7966456,12325056,TRUE,4358600,4358600,FALSE,1432
"1433","A6-Wild5B_44","A6-Wild5B_39",0.0387586871151347,"2L",6115657,6115657,"2L",20952528,20952528,6115657,20952528,TRUE,14836871,14836871,FALSE,1433
"1434","A6-Wild5B_47","A6-Wild5B_44",0.0387586871151347,"2L",7966456,7966456,"2L",6115657,6115657,7966456,6115657,TRUE,1850799,1850799,FALSE,1434
"1435","A6-Wild5B_4","A6-Wild5B_1",0.0387586871151347,"3L",12008163,12008163,"3L",5280021,5280021,12008163,5280021,TRUE,6728142,6728142,FALSE,1435
"1436","A6-Wild5B_9","A6-Wild5B_1",0.0387586871151347,"3L",4840417,4840417,"3L",5280021,5280021,4840417,5280021,TRUE,439604,439604,FALSE,1436
"1437","A6-Wild5B_12","A6-Wild5B_4",0.0387586871151347,"3L",9169049,9169049,"3L",12008163,12008163,9169049,12008163,TRUE,2839114,2839114,FALSE,1437
"1438","A6-Wild5B_12","A6-Wild5B_9",0.0387586871151347,"3L",9169049,9169049,"3L",4840417,4840417,9169049,4840417,TRUE,4328632,4328632,FALSE,1438
"1439","A6-Wild5B_99","A6-Wild5B_88",0.0387586871151347,"3R",27859546,27859546,"3R",2387287,2387287,27859546,2387287,TRUE,25472259,25472259,FALSE,1439
"1440","A6-Wild5B_103","A6-Wild5B_88",0.0387586871151347,"3R",29470824,29470824,"3R",2387287,2387287,29470824,2387287,TRUE,27083537,27083537,FALSE,1440
"1441","A6-Wild5B_99","A6-Wild5B_91",0.0387586871151347,"3R",27859546,27859546,"3R",10914458,10914458,27859546,10914458,TRUE,16945088,16945088,FALSE,1441
"1442","A6-Wild5B_103","A6-Wild5B_91",0.0387586871151347,"3R",29470824,29470824,"3R",10914458,10914458,29470824,10914458,TRUE,18556366,18556366,FALSE,1442
"1443","A6-Wild5B_99","A6-Wild5B_93",0.0387586871151347,"3R",27859546,27859546,"3R",20526431,20526431,27859546,20526431,TRUE,7333115,7333115,FALSE,1443
"1444","A6-Wild5B_103","A6-Wild5B_93",0.0387586871151347,"3R",29470824,29470824,"3R",20526431,20526431,29470824,20526431,TRUE,8944393,8944393,FALSE,1444
"1445","A6-Wild5B_100","A6-Wild5B_99",0.0387586871151347,"3R",28106715,28106715,"3R",27859546,27859546,28106715,27859546,TRUE,247169,247169,FALSE,1445
"1446","A6-Wild5B_116","A6-Wild5B_99",0.0387586871151347,"3R",17900927,17900927,"3R",27859546,27859546,17900927,27859546,TRUE,9958619,9958619,FALSE,1446
"1447","A6-Wild5B_121","A6-Wild5B_99",0.0387586871151347,"3R",23293133,23293133,"3R",27859546,27859546,23293133,27859546,TRUE,4566413,4566413,FALSE,1447
"1448","A6-Wild5B_122","A6-Wild5B_99",0.0387586871151347,"3R",25184558,25184558,"3R",27859546,27859546,25184558,27859546,TRUE,2674988,2674988,FALSE,1448
"1449","A6-Wild5B_103","A6-Wild5B_100",0.0387586871151347,"3R",29470824,29470824,"3R",28106715,28106715,29470824,28106715,TRUE,1364109,1364109,FALSE,1449
"1450","A6-Wild5B_116","A6-Wild5B_103",0.0387586871151347,"3R",17900927,17900927,"3R",29470824,29470824,17900927,29470824,TRUE,11569897,11569897,FALSE,1450
"1451","A6-Wild5B_121","A6-Wild5B_103",0.0387586871151347,"3R",23293133,23293133,"3R",29470824,29470824,23293133,29470824,TRUE,6177691,6177691,FALSE,1451
"1452","A6-Wild5B_122","A6-Wild5B_103",0.0387586871151347,"3R",25184558,25184558,"3R",29470824,29470824,25184558,29470824,TRUE,4286266,4286266,FALSE,1452
"1453","A6-Wild5B_62","A6-Wild5B_61",0.0387586871151347,"X",8035110,8035112,"X",6307214,6307214,8035111,6307214,TRUE,1727897,1727896,FALSE,1453
"1454","A6-Wild5B_67","A6-Wild5B_61",0.0387586871151347,"X",13431448,13431448,"X",6307214,6307214,13431448,6307214,TRUE,7124234,7124234,FALSE,1454
"1455","A6-Wild5B_76","A6-Wild5B_61",0.0387586871151347,"X",6944927,6944927,"X",6307214,6307214,6944927,6307214,TRUE,637713,637713,FALSE,1455
"1456","A6-Wild5B_83","A6-Wild5B_61",0.0387586871151347,"X",14990159,14990159,"X",6307214,6307214,14990159,6307214,TRUE,8682945,8682945,FALSE,1456
"1457","A6-Wild5B_78","A6-Wild5B_57",0.0387719885286535,"X",7978988,7978988,"X",996839,996839,7978988,996839,TRUE,6982149,6982149,FALSE,1457
"1458","A6-Wild5B_69","A6-Wild5B_66",0.0387764135459666,"X",14960688,14960688,"X",12634045,12634045,14960688,12634045,TRUE,2326643,2326643,FALSE,1458
"1459","A6-Wild5B_113","A6-Wild5B_87",0.0387833967640934,"3R",17243575,17243575,"3R",1331799,1331799,17243575,1331799,TRUE,15911776,15911776,FALSE,1459
"1460","A6-Wild5B_27","A6-Wild5B_25",0.0387865338109376,"2L",11155310,11155311,"2L",10567015,10567015,11155310.5,10567015,TRUE,588295.5,588295,FALSE,1460
"1461","A6-Wild5B_33","A6-Wild5B_25",0.0387865338109376,"2L",17080016,17080016,"2L",10567015,10567015,17080016,10567015,TRUE,6513001,6513001,FALSE,1461
"1462","A6-Wild5B_39","A6-Wild5B_27",0.0387865338109376,"2L",20952528,20952528,"2L",11155310,11155311,20952528,11155310.5,TRUE,9797217.5,9797217,FALSE,1462
"1463","A6-Wild5B_47","A6-Wild5B_27",0.0387865338109376,"2L",7966456,7966456,"2L",11155310,11155311,7966456,11155310.5,TRUE,3188854.5,3188854,FALSE,1463
"1464","A6-Wild5B_39","A6-Wild5B_33",0.0387865338109376,"2L",20952528,20952528,"2L",17080016,17080016,20952528,17080016,TRUE,3872512,3872512,FALSE,1464
"1465","A6-Wild5B_47","A6-Wild5B_33",0.0387865338109376,"2L",7966456,7966456,"2L",17080016,17080016,7966456,17080016,TRUE,9113560,9113560,FALSE,1465
"1466","A6-Wild5B_145","A6-Wild5B_134",0.0387865338109376,"2R",19518677,19518677,"2R",19547861,19547861,19518677,19547861,TRUE,29184,29184,FALSE,1466
"1467","A6-Wild5B_145","A6-Wild5B_137",0.0387865338109376,"2R",19518677,19518677,"2R",5950277,5950277,19518677,5950277,TRUE,13568400,13568400,FALSE,1467
"1468","A6-Wild5B_145","A6-Wild5B_142",0.0387865338109376,"2R",19518677,19518677,"2R",11778230,11778230,19518677,11778230,TRUE,7740447,7740447,FALSE,1468
"1469","A6-Wild5B_62","A6-Wild5B_57",0.0387998539015299,"X",8035110,8035112,"X",996839,996839,8035111,996839,TRUE,7038272,7038271,FALSE,1469
"1470","A6-Wild5B_67","A6-Wild5B_57",0.0387998539015299,"X",13431448,13431448,"X",996839,996839,13431448,996839,TRUE,12434609,12434609,FALSE,1470
"1471","A6-Wild5B_76","A6-Wild5B_57",0.0387998539015299,"X",6944927,6944927,"X",996839,996839,6944927,996839,TRUE,5948088,5948088,FALSE,1471
"1472","A6-Wild5B_83","A6-Wild5B_57",0.0387998539015299,"X",14990159,14990159,"X",996839,996839,14990159,996839,TRUE,13993320,13993320,FALSE,1472
"1473","A6-Wild5B_131","A6-Wild5B_130",0.0388422899896636,"2R",17375432,17375432,"2R",13543833,13543833,17375432,13543833,TRUE,3831599,3831599,FALSE,1473
"1474","A6-Wild5B_141","A6-Wild5B_130",0.0388423474489885,"2R",9243894,9243894,"2R",13543833,13543833,9243894,13543833,TRUE,4299939,4299939,FALSE,1474
"1475","A6-Wild5B_90","A6-Wild5B_87",0.0389039001999178,"3R",10496725,10496725,"3R",1331799,1331799,10496725,1331799,TRUE,9164926,9164926,FALSE,1475
"1476","A6-Wild5B_94","A6-Wild5B_87",0.0389039001999178,"3R",20782843,20782843,"3R",1331799,1331799,20782843,1331799,TRUE,19451044,19451044,FALSE,1476
"1477","A6-Wild5B_118","A6-Wild5B_87",0.0389039001999178,"3R",20778651,20778651,"3R",1331799,1331799,20778651,1331799,TRUE,19446852,19446852,FALSE,1477
"1478","A6-Wild5B_120","A6-Wild5B_87",0.0389039001999178,"3R",22494566,22494566,"3R",1331799,1331799,22494566,1331799,TRUE,21162767,21162767,FALSE,1478
"1479","A6-Wild5B_110","A6-Wild5B_106",0.0394528422188132,"3R",14096156,14096156,"3R",6228695,6228695,14096156,6228695,TRUE,7867461,7867461,FALSE,1479
"1480","A6-Wild5B_108","A6-Wild5B_95",0.0394732106900844,"3R",12789257,12789257,"3R",22164432,22164442,12789257,22164437,TRUE,9375180,9375175,FALSE,1480
"1481","A6-Wild5B_111","A6-Wild5B_108",0.0394732106900844,"3R",14873309,14873309,"3R",12789257,12789257,14873309,12789257,TRUE,2084052,2084052,FALSE,1481
"1482","A6-Wild5B_123","A6-Wild5B_110",0.0394811713533574,"3R",25937673,25937673,"3R",14096156,14096156,25937673,14096156,TRUE,11841517,11841517,FALSE,1482
"1483","A6-Wild5B_49","A6-Wild5B_25",0.039490971493703,"2L",10442061,10442061,"2L",10567015,10567015,10442061,10567015,TRUE,124954,124954,FALSE,1483
"1484","A6-Wild5B_49","A6-Wild5B_39",0.039490971493703,"2L",10442061,10442061,"2L",20952528,20952528,10442061,20952528,TRUE,10510467,10510467,FALSE,1484
"1485","A6-Wild5B_49","A6-Wild5B_47",0.039490971493703,"2L",10442061,10442061,"2L",7966456,7966456,10442061,7966456,TRUE,2475605,2475605,FALSE,1485
"1486","A6-Wild5B_99","A6-Wild5B_95",0.039490971493703,"3R",27859546,27859546,"3R",22164432,22164442,27859546,22164437,TRUE,5695109,5695104,FALSE,1486
"1487","A6-Wild5B_103","A6-Wild5B_95",0.039490971493703,"3R",29470824,29470824,"3R",22164432,22164442,29470824,22164437,TRUE,7306387,7306382,FALSE,1487
"1488","A6-Wild5B_111","A6-Wild5B_99",0.039490971493703,"3R",14873309,14873309,"3R",27859546,27859546,14873309,27859546,TRUE,12986237,12986237,FALSE,1488
"1489","A6-Wild5B_111","A6-Wild5B_103",0.039490971493703,"3R",14873309,14873309,"3R",29470824,29470824,14873309,29470824,TRUE,14597515,14597515,FALSE,1489
"1490","A6-Wild5B_69","A6-Wild5B_61",0.0395193557331789,"X",14960688,14960688,"X",6307214,6307214,14960688,6307214,TRUE,8653474,8653474,FALSE,1490
"1491","A6-Wild5B_138","A6-Wild5B_135",0.0395573627472671,"2R",7735187,7735187,"2R",25105373,25105373,7735187,25105373,TRUE,17370186,17370186,FALSE,1491
"1492","A6-Wild5B_140","A6-Wild5B_138",0.0395573627472671,"2R",8301454,8301454,"2R",7735187,7735187,8301454,7735187,TRUE,566267,566267,FALSE,1492
"1493","A6-Wild5B_130","A6-Wild5B_128",0.0395775929611039,"2R",13543833,13543833,"2R",2309839,2311271,13543833,2310555,TRUE,11233278,11232562,FALSE,1493
"1494","A6-Wild5B_139","A6-Wild5B_135",0.0396905219993133,"2R",8174647,8174647,"2R",25105373,25105373,8174647,25105373,TRUE,16930726,16930726,FALSE,1494
"1495","A6-Wild5B_140","A6-Wild5B_139",0.0396905219993133,"2R",8301454,8301454,"2R",8174647,8174647,8301454,8174647,TRUE,126807,126807,FALSE,1495
"1496","A6-Wild5B_36","A6-Wild5B_30",0.0401769556866773,"2L",19629864,19629864,"2L",13575158,13575158,19629864,13575158,TRUE,6054706,6054706,FALSE,1496
"1497","A6-Wild5B_49","A6-Wild5B_31",0.0401856943136239,"2L",10442061,10442061,"2L",15077860,15077860,10442061,15077860,TRUE,4635799,4635799,FALSE,1497
"1498","A6-Wild5B_50","A6-Wild5B_49",0.0401856943136239,"2L",12245969,12245969,"2L",10442061,10442061,12245969,10442061,TRUE,1803908,1803908,FALSE,1498
"1499","A6-Wild5B_51","A6-Wild5B_49",0.0401856943136239,"2L",14671836,14671836,"2L",10442061,10442061,14671836,10442061,TRUE,4229775,4229775,FALSE,1499
